id,sentence,used,created,mention
PMC3623473,Microvascular obstruction (MVO) was observed in 18 of the 40 intracoronary-treated patients (45%) when compared with 34 of the 40 (85%) intravenous treated patients (P = 0.0043). ,False,False,False
PMC5941044,Efficiency of energy utilization is decreased by presence of high amount of fiber. ,False,False,False
PMC4833478,Spearman's rho coefficients underwent Fisher's r to z transform before entering into TFCE analysis and averaged for display. ,False,False,False
PMC4093161,Water soluble carbohydrates were analysed following the protocol of Udén (2006). ,False,False,False
PMC7177638,"Synthesis and Characterization of Platinum Complexes
",False,False,False
PMC5690316,"For a given Ki67 stain, 2 different laboratories can have 2 very different protocols in which antigen retrieval, antibody clone and vender, dilution, diluents, detection, instrumentation, and environmental factors can vary. ",False,False,False
PMC4912062,In this version the display was not changeable to the left side. ,False,False,False
PMC4623726,"In the present study the protocol that was developed
",False,False,False
PMC3528761,"We simulated pre-release control programs based on traditional methods, consisting of adulticidal control applied periodically in premises across the modeled area. ",False,False,False
PMC5905982,Figure data removed from full text. ,False,False,False
PMC4356596,"Note that the rule of Equation (1) has both a forward and reverse direction, as indicated by the symbol “<->.” ",False,False,False
PMC3747095,"During menopausal transition, circulating level of MCP-1 has increased significantly, suggesting a role of MCP-1 as an indicator of hormonal change [15]. ",False,False,False
PMC2134966,Random generation of binding sites. ,False,False,False
PMC4965155,"Seven themes were identified, some of which were broken down into the following sub-themes: General information (News): 20min (FR), Canal plus (FR), Fark.com (US), Grist (US), The connexion (GB), French News Online (GB), etc.Media and Technology (M&T): Actuzz (FR), Divertissonsnous (FR), Reviewer (US), Geekosystem (US), Business Insider (US), Gismodo (GB), Digital Spy (GB), etc.Fauna and Flora (F&F): La pêche et les poissons (FR), Actualités news environnement (FR), Animal Fact guide (US), LiveLeak (US), Fishkeeping (GB), Pigeon Mania (GB), etc.Science and Technology (S&T): Sciencesetavenir (FR), Futura-Sciences (FR), Discover (US), SciTech Daily (US), etc.Odd and Funny (H& I): Mortderire (FR), vidéo-buzz (FR), Blog's avenue (US), Tobefun (US), Boreme (GB), Anorak (US), etc.Academic:Paul Sabatier University (FR), CNRS (FR), Smithsonian (US), etc.Diverse: (category that includes disconnected themes such as rural life, the paranormal, health and individual initiatives): Nous ne sommes pas seuls (FR), Fédération des acteurs ruraux (FR), EarthTouch TV (US), Grindtv (GB), etc.Some themes or types of sites maintained rather vague borders (S2 Fig). ",False,False,False
PMC1880851,"Cells were harvested for experiments 5 d after infection.

",False,False,False
PMC6721559,Against this idea is the fact that abrogation of SUMOylation of even low-level SUMOylated proteins very often leads to a measurable phenotype. ,False,False,False
PMC3530491,"The EEG recording was done using an elastic cap in which 32 tin electrodes were mounted (Electro-Cap International (ECI), Inc.",False,False,False
PMC4690612,The eye tracker was positioned in such a way that ambient lighting did not affect the recordings. ,False,False,False
PMC4690612,The informative cue was always valid. ,False,False,False
PMC4100254,The patient had bronchial asthma and had multiple hospitalizations due to exacerbations in the past. ,False,False,False
PMC5444625,"The goal was to produce a tool that allowed extensive assessment of a family’s social structure, living conditions, and domestic habits. ",False,False,False
PMC5312924,"Cells were treated with dinaciclib (25 nM) or placebo for 24 h, washed with PBS, fixed in 4% paraformaldehyde (Sigma) for 15 min at room temperature, washed with PBS, permeabilized with 0.1% Triton X-100 (10 min, room temperature), washed with PBS, incubated with 4',6-diamidino-2-phenylindole (DAPI; 0.2 μg/mL, Invitrogen) for 10 min at room temperature, washed with PBS, and covered with Vectashield mounting medium (Vector Laboratories). ",False,False,False
PMC3961335,"The amplitude of this jitter was half of that reported above for the sine wave oscillation, as pilot testing showed that this jitter amplitude produced the most realistic display motion. ",False,False,False
PMC5006964,"The oldest age estimate was obtained for the fossilised mudwasp nest overlying an elongated ‘yam-like’ motif with a bifurcated ‘root’ or ‘tail’ (CA-8, Fig 5D, Table 1), dated to a minimum 16 ± 1 ka. ",False,False,False
PMC3660501,The data of 8 day acquisition trials in Morris Water Maze was averaged for each session of four trials. ,False,False,False
PMC6190357,"Then, the spatial modulation depth distributions in the {xy} plane are obtained for each interferogram independently and the modulation threshold limit is reasonably set according to different materials (with different reflection index) of samples. ",False,False,False
PMC2661960,All V. harveyi strains used in this study were derived from the wild-type strain BB120 [43] and grown aerobically at 30 °C in Autoinducer Bioassay (AB) broth. ,False,False,False
PMC3187606,Two maraviroc resistant variants remained susceptible to other small molecule CCR5 antagonists and the fusion inhibitor enfurvitide [136]. ,False,False,False
PMC3167763,"Furthermore, CAM self care like use of products (herbs, vitamins) or practices (yoga) was not included and the prevalence is thus lower than for studies including such types of CAM.",False,False,False
PMC6345421,iv) sample call rate <95%; ,False,False,False
PMC3515589,The duration of epilepsy was obtained for each patient as a clinical measure [20]. ,False,False,False
PMC4451992,90 trainees passed the final test and were selected to be interviewers. ,False,False,False
PMC5870943,"The imputation model incorporated strong predictors of missing data (cognition, disability) and confounders (age, sex, education, physical activity). ",False,False,False
PMC4511641,"The interview assessed participants’ awareness, attitudes and practice about diabetes and common eye diseases and other socio-demographic factors including level of educational attainment, and socio-economic status (SES). ",False,False,False
PMC7150319,Murid herpesvirus 3 (MuHV-3) or mouse thymic virus (MTV) has not yet been assigned to a genus within the family Herpesviridae. ,False,False,False
PMC3027618,Blocks lasted approximately seven minutes each and were separated by a rest period of two minutes. ,False,False,False
PMC4727887,"Then, we applied Principal Component Analysis (PCA) to reduce the dimensionality [31]. ",False,False,False
PMC5271364,"In the population aged ≥18 years with diabetes or CKD, targets were set at: “SBP<140mmHg and goal DBP<90mmHg[23]” ABI was calculated as the systolic BP measured at ankle divided by that in brachial. ",False,False,False
PMC3485355,"Following recent studies, missing replicas were not included in subsequent analyses since their fates could not be determined reliably [15], [22].

",False,False,False
PMC5720778,"Before the trials, the athletes performed a warm-up walking on a treadmill (QUINTON, ST55, New York, USA) inclined at 1% for five minutes at 6.0 km h-1 [12]. ",False,False,False
PMC4079667,"Ideally, we would conduct a hypothesis test on the difference in fit between different community estimates. ",False,False,False
PMC3187606,"Thus far, three antagonists (VCV, MVC, and Aplaviroc) have been shown to inhibit virus replication in humans [128]. ",False,False,False
PMC7548573,"CONCLUSIONS: An underemphasized, but very important, additional benefit of robotic lobectomy is shortened length of stay. ",False,False,False
PMC6627141,"When the data are plotted as the increase in grams per day, the disease models presented an increased weight gain when compared to their correspondent age-matched controls (Figure 1B, HF 3 weeks = 1.43 ± 0.28; HF 19 weeks = 4.10 ± 0.30; HF+STZ = 3.45 ± 0.17; HSu 4 weeks = 1.31 ± 0.10; HSu 16 weeks = 0.68 ± 0.13; HFHSu 25 weeks = 2.60 ± 0.19; Zucker 17 weeks = 26.23 ± 1.27 Zucker 23 weeks = 19.12 ± 3.83; CTL 3 weeks = 0.82 ± 0.17; CTL 19 weeks = 2.66 ± 0.16; CTL for HF+STZ group = 1.12 ± 0.33; CTL 4 weeks = 0.82 ± 0.17; CTL 16 weeks = 0.54 ± 0.10; CTL 25 weeks = 1.43 ± 0.07; lean 17 weeks = 16.21 ± 0.81; lean 23 weeks = 13.18 ± 0.00 g/day). ",False,False,False
PMC6291126,ITS is a powerful quasi-experimental research design for evaluating the effect of an intervention when random allocation is not feasible. ,False,False,False
PMC7519650,"WES library construction was made using the KAPA Hyper Library Kit (Kapa Biosystems, Roche).",False,False,False
PMC7118005,"Subjects
",False,False,False
PMC7519650,The above processing cycle was repeated sequentially two (Panel 1) or three (Panel 2) more times using a different antibody and fluorophore.,False,False,False
PMC6190357,"In SBLI, phase evaluation through Fourier Transform (FT) is a prevalent and efficient technique, where the topography measurement can often be achieved through one interferogram. ",False,False,False
PMC3515589,Each thresholded mask was then applied to that individual’s time series and the mean time series was calculated by averaging the time series from all the voxels within the mask. ,False,False,False
PMC7305855,"Cytologically, the VHL-deficient cells markedly increase in size and develop abundant clear, vacuolated or eosinophilic cytoplasm. ",False,False,False
PMC7177638,"The NMR characterization of complex 1 was completed by assignment of the C chemical shifts (Supplementary Figure S2 and Table 2).
",False,False,False
PMC5602626,"Virus inocula were then aspirated, and cells were cultured in fresh media for 12 hours. ",False,False,False
PMC4996584,"Nevertheless, there is a small but persistent risk of progression and current guidelines from both the EUA and NCCN suggest regular follow-up of endoscopically treated UTUC patients with cross-sectional imaging to detect local advancement or metastases.
",False,False,False
PMC5444625,We calculated incidence rates for both study arms with CIs derived from a Poisson distribution adjusted for clustering. ,False,False,False
PMC4205118,We used multilevel logistic regression models to quantify how much of the variation in cesarean section risk was attributable to hospitals. ,False,False,False
PMC6372264,"Three of these duplicated myo5 genes (myo5a, myo5ba, and myo5bb) appear to result from the vertebrate genome duplication events, R1 and R2 (fig.",False,False,False
PMC5988334,"We estimated, based on published measurements of dog ownership in East Africa [2, 20], that the modeled population has approximately 82,000 dogs (36,500 in urban setting, 45,700 in rural setting) (Table 1). ",False,False,False
PMC5991323,"As mentioned in the previous section, women seem to have increased sensitivity to CRF in terms of HPA axis activation (Heuser et al., 1994; Kunugi et al., 2006) and increased CRF concentrations have been noted in the portal venous system and hypothalamus of aged female rats over males (Veldhuis et al., 2013). ",False,False,False
PMC7072535,"Since ECM is reportedly implicated in response to therapy of BCs [14] and ECM3 contained 35-40% of HER2-positive BCs [4], herein, we tested the prognostic and predictive value of ECM3 molecular classification in HER2-positive BCs.

",False,False,False
PMC4368197,"Nanjing City is the capital of Jiangsu Province, a traditional economic and cultural hub of eastern China and has a population of 8.1 million according to the China Sixth National Population Census (2010). ",False,False,False
PMC5023186,"Secondly, their responses had no personal, social or political consequences. ",False,False,False
PMC4079709,Field studies support the idea that unfavourable conditions have a greater effect on egg production than snail mortality [23]. ,False,False,False
PMC6910861,"2. Each experiment was performed in triplicate.Primer Sequences Used In qPCR



",False,False,False
PMC4892500,"Second, pileup files were generated for each isolate based on the above-mentioned list to determine the appropriate nucleotide state for positions in the list for each isolate based on the following rules: ",False,False,False
PMC4213368,"We have demonstrated that the proteins responsible for the formation of the AG linker unit, WecA and WbbL, form a complex with decaprenylphosphoryl-5-phosphoribose synthase UbiA at the cytoplasmic membrane (Fig [3].). ",False,False,False
PMC7150319,"Mousepox (ectromelia) virus
",False,False,False
PMC6291126,Triage was based on the five Australasian Triage Scale [16] classification categories described above. ,False,False,False
PMC4596483,’s study [25]. ,False,False,False
PMC5531467,"In the lose condition, participants received 8 noise blasts, one each after the 8 rounds they lost (noise blast sequence: 60, -, 70, 80, -, 100, 90, 90, 90, 90, 90). ",False,False,False
PMC4352081,"The structural MR images were segmented into gray matter (GM), white matter and cerebrospinal fluid using the standard unified segmentation model. ",False,False,False
PMC3623473,"After deflation of the balloon, the procedure was continued per operator preference. ",False,False,False
PMC5388469,Within-trial cost-effectiveness from a National Health Service (NHS) perspective using the ADQoL to estimate quality-adjusted life years (QALYs). ,False,False,False
PMC6301656,"We distinguish between clients who were LTFU immediately after starting ART from those LTFU after their second ART visit, once the patient engaged in ART follow-up. ",False,False,False
PMC7177638,"cis,trans,cis-[Pt(OXA)(AcO)(DACHEX)] (AcO = acetate = OOCCH) (2)
",False,False,False
PMC5624616,"This assumption was based on the involvement of these regions in reading [22,31] and previous results observed in studies on language functioning in preterm children and adolescents [24,25]. ",False,False,False
PMC5734747,This results in a total of 120 feature values describing melodic aspects. ,False,False,False
PMC6664586,The kit-related costs seem to be inferior to more complex stem cell manipulation systems. ,False,False,False
PMC7177638,"cis,trans,cis-[Pt(OXA)(OH)(DACHEX)] (1)
",False,False,False
PMC5342302,"Whilst the participants were busy filling out the second sheet, experimenter A manipulated one statement answer on the first sheet. ",False,False,False
PMC3568080,"However, the issue of constitutive resistance in a large number of patients and the development of acquired resistance in the responders remains an unexplored subject of investigation. ",False,False,False
PMC4742252,Respondents were asked to indicate whether they had ever ,False,False,False
PMC3466236,"Due to the slow adaptation properties of sensitized nociceptors (in deep tissues), pain sensation in response to tonic locally applied pressure dampens within seconds [20], [21]. ",False,False,False
PMC3050879,Wilcoxon Signed Ranks Tests were used to assess the statistical significance of changes in reported craving (MCQ Factor scores) from pre-to-post exercise. ,False,False,False
PMC6086460,"‘Not relevant’ was also provided as an answer option, and participants had the facility to mark individual questions as unclear. ",False,False,False
PMC4643858,"Changes for staff theme: number and percentage of sub-theme occurrences.
",False,False,False
PMC4718728,"DOI:
",False,False,False
PMC5574543,Each participant evaluated the laughs on just one of the four rating scales so experimental demands would not lead them to rate each laugh as high on only one dimension. ,False,False,False
PMC1880851,The 15 patients with MTLE had a significantly older age at surgery (27.4 y versus 14.9 y; p < 0.03) and a nonsignificant trend toward lower seizure onset age (7 y versus 12 y) than the seven patients without MTLE. ,False,False,False
PMC4662706,"Cohort 1: Angiogenesis biomarkers and clinical assessments.
",False,False,False
PMC4831846,"To further evaluate the influence of soil contamination on characteristics of FGCM pattern, we compared the magnitude of responses to ACTH (peak to baseline ratio) between uncorrected and “soil-corrected” FGCM profiles as well as the variability in pre-treatment FGCM baseline levels (calculated as coefficient of variation, CV) under the two conditions. ",False,False,False
PMC2790482,"In addition, data are shown as percentages (mean±SEM) of reduction in wave amplitudes in operated eyes with respect to baseline values obtained for the same eyes before surgery (Figure 4). ",False,False,False
PMC4687920,"CAM practices are grouped into three categories: natural products; mind-body medicine; and, manipulative body-based practices. ",False,False,False
PMC5706721,The size of each portion indicated the probability of the respective reward. ,False,False,False
PMC6261107,"Patients, controls and clinical assessment: Our pilot study involved measuring MIF-concentrations in the diagnostically obtained CSF from 20 patients with optic neuritis (ON) as first inflammatory episode in clinically isolated syndrome (CIS, n = 9) or relapsing-remitting MS (RRMS, n = 11), according to the McDonald criteria (2010) [25]. ",False,False,False
PMC5436697,Ethical approval was obtained from the University of Debrecen Ethics Committee (No. 3385–2011) and the subjects gave written informed consent. ,False,False,False
PMC3397979,"The factors “gender,” having two levels (females and males) and “androstadienone,” having three levels (three different concentrations) were defined, as well as the factor “subject” (accounting for multiple within-subject observations), in order to investigate the interaction effects of gender and concentration. ",False,False,False
PMC7118005,"Regarding the serum levels of TG and total cholesterol (TC), no significant changes were observed between or within groups (Table 4). ",False,False,False
PMC5283673,"Baseline de-identified ARIC data from 14,812 participants with and without T2DM were obtained from BioLINCC (https://biolincc.nhlbi.nih.gov/home/) [13]. ",False,False,False
PMC3342258,"Degenerative disease of the hip joints containing HPs was evaluated by the assessment of osteophytes, subchondral cysts and eburnation. ",False,False,False
PMC6664586,"The skin tropism of the stump was assessed by a combined evaluation of the perilesional skin (graded as undamaged, erythematous, macerated, atrophic) and of the lesion’s edge (graded as undamaged, erythematous, callous, macerated, necrotic). ",False,False,False
PMC3177840,"Following centrifugation, cell homogenates and media were assayed by HPLC-ED. ",False,False,False
PMC4511233,The MI was then calculated for the randomized partitions. ,False,False,False
PMC3977835,"BA means barrier for jaguar movement.

",False,False,False
PMC5579545,3.1. ,False,False,False
PMC3187606,Use of CD4 is thought to be an adaptation to hide the conserved coreceptor binding site from recognition by the host humoral response. ,False,False,False
PMC3071738,"Our genetic system utilized two arm mutations: arm blocks most Wnt function, whereas arm blocks Wnt signals completely [23], [24]. ",False,False,False
PMC4122196,"jj
 ",False,False,False
PMC4887034,"On completion of the experiment, the rats were deeply anesthetized (60 mg/kg ketamine and 7.5 mg/kg xylazine), and the locations of the recording electrodes were marked by passing an anodal direct current of 90 μA for 15 s through selected electrode pairs in each bundle. ",False,False,False
PMC4592071,The transmission probability parameter β was determined by a simple spread model to approximate the insect’s arrival time in a patch. ,False,False,False
PMC3027618,"Results revealed that, on average, the stimuli were correctly recognized as communicative by more than 85% of the participants; the communicative gesture of the action stimuli was correctly identified by more than 64% of the participants. ",False,False,False
PMC3561110,If modern organizations want to survive in the dynamic and competitive environment of today they have to consider safety and welfare of their employees as well as protection of environment in addition to a desire to promote customer satisfaction [4]. ,False,False,False
PMC6147404,"(h)/SS(h − 1) Thus, a cross-validation test is performed before the end of each modelling step. ",False,False,False
PMC4451992,High religiosity was defined as both (1) attending religious activities at least 2–3 times per month and (2) religious or spiritual beliefs being very important in daily life. ,False,False,False
PMC6112653,The items were translated into German and then back-translated into English for verification by two bilingual persons. ,False,False,False
PMC7072535,"We also investigated whether ECM3 was associated with other predictors of trastuzumab benefit, like PAM50 [22] and TRAR, that were previously developed in the GHEA datasets [23]. ",False,False,False
PMC4484448,N-Myc being a transcription factor can modulate the secretion of key proteins that may play a pivotal role in tumorigenesis. ,False,False,False
PMC5438187,"Recovered L3 were counted and the recovery rate in lungs was established.

",False,False,False
PMC5734747,We use a window of d = 0.5 seconds to look for pitch class transitions in the binary chroma vectors. ,False,False,False
PMC7331121,A total of 79 nurses (response rate 37.3%) and 70 physicians (response rate 58.4%) participated in the study. ,False,False,False
PMC4446300,A total of 600 equally sized fish (200 from each shoal) were transported from the hatchery to the laboratory at the age of 4 months. ,False,False,False
PMC3120774,Details of the design and major findings have been reported elsewhere. ,False,False,False
PMC5968553,"Antibodies for RIP assays against EZH2 and SUZ12 were purchased from Abcam.

",False,False,False
PMC4999232,"(B) Perceptual phase duration across all participants, runs and conditions. ",False,False,False
PMC3794969,"Although the persistent transmission of HCV from infected mothers to their infants is reported in 4-8% of cases (chronically HCV-infected children), transient HCV perinatal infection also occurs, with an incidence of about 14-17% [23], [24].
",False,False,False
PMC4215978,"ERS is primarily limited for transportation to public sector institutions except if there is strong insistence by beneficiary/attendants for private facility.

",False,False,False
PMC7331121,"IPE can lay a foundation for later effective IPC, especially regarding the procurement of essential skills and competences needed for interprofessional work [1,11-16].
",False,False,False
PMC4718728,"The heavily glycosylated ZP protein matrix has a strong resemblance to bacterial cell walls, which are comprised of a lattice structure of cross-linked peptidoglycans (Osborn, 1969). ",False,False,False
PMC5912749,"Unrelated individuals classified as related were considered as false positives, related individuals classified as unrelated or as related but not at the proper degree were considered false negatives. ",False,False,False
PMC5968553,RNA immunoprecipitation (RIP) experiments were performed using a Magna RIP RNA-Binding Protein Immunoprecipitation Kit (Millipore) according to the manufacturer’s instructions. ,False,False,False
PMC4744017,"(b) AOIs for one face showing the calculation of start positions, which were determined separately for each face and defined relative to that face. ",False,False,False
PMC5991323,"Chronic stress is associated with degenerative processes in the hippocampus through GC-dependent mechanisms (Salvagioni et al., 2017), and it is possible that stress affects AD through increased GC signaling. ",False,False,False
PMC3055867,The two negative answers came from participants who claimed that they did not know about mathematical expectation. ,False,False,False
PMC4892527,"When studying social homophily we ignore the attendees from the local state where the Kumbh is held, eastern Uttar Pradesh, because the social behavior of the locals is likely not comparable to those from the other 22 states. ",False,False,False
PMC4484448,"More than 17.8% of the proteins were identified in exosomes, a class of extracellular vesicles [20]. ",False,False,False
PMC3723741,"Based on the Charlson index scores three levels of comorbidity were defined: 0 (low), corresponding to patients with no recorded pre-existing comorbidity; 1–2 (medium), and >2 (high). ",False,False,False
PMC2952602,"Both sense and antisense RNA probes were prepared by in vitro transcription and digoxigenin labelling of the complete acaA ORF (kindly supplied by P. Schaap) using a DIG RNA labelling kit (Roche Diagnostics Mannheim, Germany) according to the manufacturer's protocol.

",False,False,False
PMC3071738,"The apical polarity protein aPKC is asymmetrically distributed in epidermal cells
",False,False,False
PMC2936424,We also were not able to examine whether caregivers' reports of HIV-related stigma was associated with differential child outcomes over time. ,False,False,False
PMC6319765,"For this, the kit “In Situ Cell Death Detection” (Roche, Basel, Switzerland) was used following manufacturer’s instructions with minor changes in order to adapt the technique to the analyses of rooster sperm. ",False,False,False
PMC2721656,"Human CD4+CD25+CD127− Tregs [23], [24] and CD4+CD25− responder T cells (Tresps) were sorted on a FacsAria™ (BD Biosciences) cell sorter (Figure 1A). ",False,False,False
PMC3885597,The models accounted for potential autocorrelation among observations in a time series - in this case serological tests at different time periods on the same subject. ,False,False,False
PMC3187606,Many questions about this potential form of resistance can be raised: 1) what are the baseline affinities of each contact point between gp120 and coreceptor? ,False,False,False
PMC5678726,The studied samples were selected through stratified random sampling based on the proportion of nurses working per hospital. ,False,False,False
PMC3466236,Table identifier and caption: 10.1371/journal.pone.0047230.t001 Brain regions with increased activity during DOMS: comparison between painful voluntary contraction and physical stimulation with a rolling pin. ,False,False,False
PMC3623473,"Infarct volume was 19.6 g (17.9, 29.9) in the intracoronary-treated patients versus 19.9 g (17.8, 32.4) in the intravenous group of patients (P = 0.35) or-expressed as a percentage of the left ventricular mass-19.2% (8.6, 29.7) versus 16.8% (10.9, 22.7) (P = 0.11).
",False,False,False
PMC5774789,"Cardiac diagnoses were confirmed by review of imaging (e.g., echocardiogram) and operative reports. ",False,False,False
PMC5526549,"Therefore, we divided the rats into five groups: juvenile (3–6 weeks, just after weaning, n = 9), young adult (8–11 weeks, early reproductive phase, n = 8), adult (17–20 weeks, late reproductive phase, n = 9), middle-aged (34–37 weeks, end of reproduction, n = 10), and old-aged (69–72 weeks, n = 10). ",False,False,False
PMC6411919,"At baseline, clinical characteristics of the patients and transcriptional profiles of CKI and non-CKI kidney biopsies were indistinguishable (Supplementary Table [1]).",False,False,False
PMC4718728,This difference was not due to failure of cortical granule exocytosis because immunofluorescence analysis revealed no differences in cortical granule release or material in the perivitelline space in zygotes from WT and cKO oviducts (Figure 6F). ,False,False,False
PMC4981308,"[27] As part of the pilot phase of IFHI, multiple population based cross-sectional surveys were conducted to ascertain various health and developmental indicators in the state. ",False,False,False
PMC4592071,"The high connectivity between parks stems from the fact that any given park may receive visitors who reside anywhere in Ontario, any of whom may bring along firewood that was purchased at their point of origin. ",False,False,False
PMC4153588,"Before the experiment, the participants were given written as well as verbal explanations of the task and instructions. ",False,False,False
PMC3394799,This is part of a larger prospective cohort study funded by European and Developing Countries Clinical Trial Partnership (EDCTP) entitled “Optimization of HIV and TB co-treatment based on pharmacokinetic and pharmacogenetic aspects of drug- drug interactions between rifampicin and efavirenz”. ,False,False,False
PMC4208840,"Negative controls consisted of either primary antibody incubated with a blocking peptide or, in the absence of a specific blocking peptide, non-immune serum of equivalent immunoglobulin concentrations.

",False,False,False
PMC4892500,"Following overnight incubation the TB and RV cultures were streaked onto Hektoen Enteric (HE), Xylose-Lysine-Tergitol 4 (XLT-4), and Bismuth Sulfite (BS) agar plates and the plates were incubated overnight at 37°C. ",False,False,False
PMC4090832,"E. rutaecarpa was obtained from Kangmei Pharmaceutical Limited Company, Guangzhou, China. ",False,False,False
PMC5342302,The film was shot from a first-person perspective and shows the kidnapping of a young woman from a bus stop. ,False,False,False
PMC3167846,"Socioeconomic variables including age (years), education (8 ordinal category scale), sex (M/F), ethnicity (open-ended), and income (a 16 level ordinal scale with the same categories used for assets and debt) were also assessed via self-report.

",False,False,False
PMC4122196,(1) We use the induction to prove this result. ,False,False,False
PMC6498765,"Although only few reports of onychomadesis exist in adults, and none in pregnant women, this finding may be underreported.
",False,False,False
PMC4356596,Dephosphorylation of S758 in ULK1: We represent dephosphorylation of S758 in ULK1 as follows: ULK1(S758~P)->ULK1(S758~0)u0(13) where u0 is a (pseudo first-order) rate constant. ,False,False,False
PMC6944514,"(b), the viscosity of highly concentrated electrolytes (3m and 5m electrolytes) is much higher than that of the 1m electrolyte at room temperature (27°C). ",False,False,False
PMC4468325,These effects are dependent by the activation of cathepsin B released from lysosomes. ,False,False,False
PMC4847873,"Adults gave written consent, parents gave written permission for their minor children to participate in the study, and additionally, school-age children gave written assent and preschool-age children gave oral assent. ",False,False,False
PMC6291126,"Outcomes of interest were waiting time to treatment, treatment within recommended time, and departing ED within four hours of arrival. ",False,False,False
PMC7177638,"The obtained Ep values are in agreement with the values reported in the literature for complexes of Pt(IV) having a similar coordination environment [23,24,25,26,27,28].
",False,False,False
PMC5991323,"One intriguing statistic is that, of the estimated 5.4 million Americans with AD, 3.3 million (nearly 70%) are women (Alzheimer's Association, 2015; Hebert et al., 2001). ",False,False,False
PMC3664640,"The clarified samples were transferred to plastic HPLC vials for LC-QTOF-MS measurements.

",False,False,False
PMC3954845,The mapping from subject to Montreal Neurological Institute space was estimated from the structural image with the “unified segmentation” approach [33]. ,False,False,False
PMC4981364,"To measure cell size based on electric current exclusion (CASY technology), cells were grown to a density of 50x104 cells/mL, diluted to 1x104 cells/mL, and 10 mL were analyzed using a CASY 1 cell counter (Roche; CASY Model TTC). ",False,False,False
PMC7177638,"This reduction/solvation could also be observed in other solvents, such as DO and CDOD. ",False,False,False
PMC4356596,"RPTOR(WD40!1,RNC!2).",False,False,False
PMC3184170,All antibodies were diluted in blocking buffer. ,False,False,False
PMC4900631,"During 2013 three of these females (all with offspring) increased their frequency of visits to the core area of the group, associating regularly with group members and continuing to do so through the rest of the study. ",False,False,False
PMC5351064,Effect estimates in different medical fields and different funding sources are presented in Table [3]. ,False,False,False
PMC4990342,"We analyzed data on age, sex, and drug use in 1 346 709 elderly persons aged ≥ 65 years registered in the Swedish Prescribed Drug Register (SPDR) in July to September 2008. ",False,False,False
PMC3747168,"Accordingly, the short-term starving performed in the present study should not affect the expressions of growth-related factors in coho salmon. ",False,False,False
PMC6054378,"For the experiments that have a within-group design, whereby groups interact in more than one experimental condition, we considered using the Wilcoxon signed rank sum test but unfortunately, the sample sizes were always too small to have reliable results. ",False,False,False
PMC1657052,Plasmid construction and transfection into HEK293 cells were performed as described [47]. ,False,False,False
PMC4356596,"Equation (12) indicates that AMPK*, regardless of the phosphorylation status of S/T residues in the α subunit outside the kinase domain (i.e., regardless of the internal state of the ST component of AMPK), is able to phosphorylate RPTOR at S792. ",False,False,False
PMC4161331,"The first model is a null model (Model 1), which provides information on the extent to which communities, districts and states vary and further justify assessing random effects at these levels. ",False,False,False
PMC5736195,"This provides high quality data and high completeness of BCR database, which is estimated to be more than 95% complete using cross-validation techniques. ",False,False,False
PMC3954845,Encoding and maintenance phases were modeled via a single regressor due to the short duration of the encoding phase leading to high autocorrelation between these two phases. ,False,False,False
PMC4244083,Individuals who had “always” used condoms in the last 12 months were coded as 0 (consistent condom users) and the rest were coded as 1 (inconsistent condom users). ,False,False,False
PMC6147404,"At this time, the prediction value for observation i is noted as y",False,False,False
PMC4900631,"This subset comprises all group-members assumed to have independent movement patterns, and will henceforth be referred to as adults. ",False,False,False
PMC4887034,The bursts in non-stressful and stressful conditions were assessed using the non-parametric Mann-Whitney test. ,False,False,False
PMC6319765,The reaction was conducted incubating the slides in a humid box for 1 h at 37°C. ,False,False,False
PMC3944928,"Location, year of sampling, and authorship were tracked to avoid duplicate reporting, resulting in non-overlapping studies from the Northern Hemisphere (n = 41) and the Southern Hemisphere (n = 9). ",False,False,False
PMC5006964,"Similarly, the nest overlying the typical Wanjina Period, bi-chrome fish (Fig 4D) painted at Brremangurey returned a minimum age estimate of 1.6 ± 0.6 ka, in the expected range of ages for this style. ",False,False,False
PMC2943469,The mathematical object that corresponds to such stable transients is a sequence of the metastable states that are connected by special trajectories named separatrices (see Fig. 1). ,False,False,False
PMC3187606,"Potential mechanisms of resistance could include 1) tropism switching (utilization of CXCR4 instead of CCR5 for entry), 2) increased affinity for the coreceptor, 3) utilization of inhibitor-bound receptor for entry, and 4) faster rate of the entry step. ",False,False,False
PMC7519650,Grouping patients based on immune infiltration and neoantigen load neither displayed an association with response to chemotherapy (Supplementary Fig.,False,False,False
PMC3127803,"In the other task, where performance per trial was considered, the smoothing factor was . ",False,False,False
PMC4121144,"Thus, in our model the utility function implicitly depends on other individual's strategies. ",False,False,False
PMC5624616,Structural and functional brain images were obtained during a scanning session of approximately 40 minutes. ,False,False,False
PMC6104922,"Five days after the workshop, participants’ knowledge was re-assessed without giving them a prior warning they would be re-assessed. ",False,False,False
PMC3896435,"The images were acquired at Maastricht Brain Imaging Centre (Maastricht University) on a 3T scanner, (Magnetom Allegra, Siemens Healthcare, Germany), equipped with a standard quadrature birdcage head coil. ",False,False,False
PMC6411919,Body temperature was maintained at 36.5-37 °C throughout the procedure.,False,False,False
PMC4232513,Medical service utilization was calculated as the frequency of outpatient visits and the frequency and length of hospitalization. ,False,False,False
