id,sentence,used,created,mention,context
PMC4662706,WMLs (total age-related white matter changes [ARWMC] score) did not differ between the diagnostic groups (table 1). ,False,False,False,"WMLs (total age-related white matter changes [ARWMC] score) did not differ between the diagnostic groups (table 1).  In patients with PD, the total burden of WMLs was associated with higher CSF levels of VEGF (beta = 0.40, p = 0.004; figure 2D), PlGF (beta = 0.42, p = 0.002; figure 2E), and IL-8 (beta = 0.24, p = 0.044), as well as with higher VEGF/sVEGFR-1 ratio (beta = 0.37, p = 0.004) and PlGF/sVEGFR-1 ratio (beta = 0.38, p = 0.003)."
PMC5096663,ROI analyses with two sample t-tests were further performed in whole brain clusters showing a significant contract between popular music and artistic music conditions. ,False,False,False,"At the group level, all images were subjected to a voxel-wise contrast and one way ANOVA-within subject analysis to assess statistical significance for the factorial model. ROI analyses with two sample t-tests were further performed in whole brain clusters showing a significant contract between popular music and artistic music conditions.  Marsbar (version 0.42) was applied to extract the beta value, with spherical ROIs of 10mm radius for putamen, 12mm radius for other areas."
PMC3494716,These were subsequently sequenced and cloned. ,False,False,False,"To analyse the HVRI, four overlapping fragments were used (Table S1). These were subsequently sequenced and cloned.  Sequence reactions were carried out using the sequencing kit BigDye Terminator v.3.1 (Applied Biosystems, Carslbad, USA) according to the manufacturer's specifications and run in an ABI 3130XL sequencer."
PMC5602626,The primer sets were provided by Generay Biotechnology (see Table 1). ,False,False,False,"Gene expression was quantified by real-time quantitative RT-PCR with iQSYBR Green supermix (Bio-Rad Laboratories, Hercules, CA); detection was performed by measuring the binding of the fluorescence dye SYBR Green I to double-stranded DNA. The primer sets were provided by Generay Biotechnology (see Table 1).  The comparative Ct method was used for data analysis."
PMC5342302,"Categorizing the free response answers involved a great deal of interpretation, which was deemed too arbitrary. ",False,False,False,"In the main statistical analysis of the transference between the two questionnaires, item 6, ""A yellow car stops at the bus shelter"" and item 9, ""The older man jumps into the car and drives away"" were discarded, in part because they were answered in free response in the memory questionnaire, and in part because these items were somewhat ambiguous in their nature. Categorizing the free response answers involved a great deal of interpretation, which was deemed too arbitrary.  The ambiguity in the wording of the statements made the participants likely to reinterpret them as they justified markings they themselves had not made."
PMC4169449,Felids and tapirs are far more elusive and we did not directly observe them during our surveys. ,False,False,False,"Once a group was located, the sampling team waited for them to defecate, thus confirming the origin of the sample. Felids and tapirs are far more elusive and we did not directly observe them during our surveys.  Therefore, we located their fecal samples with the assistance of a trained scat detection dog."
PMC4592071,The spatial distribution of parks and the strength of connections between parks can have a large impact on cross–park (“cross–patch”) infestation spread. ,False,False,False,"The interactions between forest pest invasions and human decisions regarding firewood transportation can be better understood in the context of the spatial distribution of Ontario Parks (the provincial park system of Ontario, Canada). The spatial distribution of parks and the strength of connections between parks can have a large impact on cross–park (“cross–patch”) infestation spread. "
PMC3790745,A list of key organizations was compiled in consultation with experts on nurse prescribing from the Royal Dutch Medical Association (KNMG) and the Dutch Nurses’ Association (V & VN). ,False,False,False,"This included representatives of overarching nurses and medical associations as well as more specialist associations, such as the Association for Diabetes Care Professionals (EADV) and the Dutch College of General Practitioners (NHG). A list of key organizations was compiled in consultation with experts on nurse prescribing from the Royal Dutch Medical Association (KNMG) and the Dutch Nurses’ Association (V & VN).  Potential informants were also selected in consultation with these experts and were approached by the researchers to take part in the study."
PMC4981308,"From each selected AWC area, four eligible households were identified through systematic random sampling. ",False,False,False,"In brief, using a multi-stage sampling strategy, 19 Anganwadi Center (AWC)-village level institutions providing basic health care services:areas were selected through probability proportional to size (PPS) sampling from each of the 137 blocks belonging to the eight randomly selected districts. From each selected AWC area, four eligible households were identified through systematic random sampling.  The systematic random sampling of household involved the following steps:"
PMC3673943,"Their ages varied between 100 and 106 years, with a mean age of 102 years. ",False,False,False,"Hearing tests were part of the physical examinations (including electrocardiogram and laboratory tests of blood and liver function) and mental health evaluation for the centenarians. Their ages varied between 100 and 106 years, with a mean age of 102 years.  A questionnaire about ear- and hearing-related medical history, noise exposure (during leisure and work), and self-perceived hearing function was administered as an interview."
PMC6312331,Bone widths were considered separately from lengths in order to assess two-dimensional change. ,False,False,False,"To avoid over representation of articulating remains, our LSI analyses included only one measurement per specimen and one specimen from an articulating group of bones. Bone widths were considered separately from lengths in order to assess two-dimensional change.  Measurements of bone depth were comparatively rare and were not included."
PMC4436225,"Demonstrative work-flow, data and code functions built-up for this work are available on github.com/meteosalute/mapheatrisk.

",False,False,False,"Geostatistical and GIS procedures were written in R-language using specific R-packages, such as rgdal, raster and mgcv, available online on: http://cran.r-project.org/ (packages link). Demonstrative work-flow, data and code functions built-up for this work are available on github.com/meteosalute/mapheatrisk.

"
PMC5602626,"To prepare the cells for microscopy, reovirus-infected cells were washed twice with PBS, and fixed with 4% paraformaldehyde. ",False,False,False,"Virus inocula were then aspirated, and cells were cultured in fresh media for 12 hours. To prepare the cells for microscopy, reovirus-infected cells were washed twice with PBS, and fixed with 4% paraformaldehyde.  Then, mouse anti-reovirus-sigma3 primary antibody (4F2, 1:100) was applied at 4 C and incubated overnight."
PMC7072535,Differences in ECM-associated gene expression are able to describe the biological and clinical heterogeneity of breast cancer (BC). ,False,False,False,"The extracellular matrix (ECM) of a tumor is composed of a complex mixture of proteins that, other than providing structural support to cells and tissues, influences tumor progression and response to therapy. Differences in ECM-associated gene expression are able to describe the biological and clinical heterogeneity of breast cancer (BC).  At Fondazione IRCCS Istituto Nazionale dei Tumori (INT), we identified an extracellular matrix gene expression pattern (ECM3) in ~40% of BCs that is able to classify a group of tumors independent of their molecular intrinsic subtype and is associated with poor prognosis in patients with undifferentiated grade III tumors."
PMC5158051,"Therefore, the measurement data for soil properties were used to analyze the spatial variation of Rs in the winter wheat and summer maize.

",False,False,False,"We assumed that the soil properties in such a short time could be considered constant. Therefore, the measurement data for soil properties were used to analyze the spatial variation of Rs in the winter wheat and summer maize.

"
PMC4398396,"As a life sciences program, several laboratory courses are required for the B.S. in MCS degree including introductory biology, introductory chemistry, organic chemistry, and introductory physics with their corresponding laboratories. ",False,False,False,"As a life sciences program, several laboratory courses are required for the B.S. in MCS degree including introductory biology, introductory chemistry, organic chemistry, and introductory physics with their corresponding laboratories.  All of these lab courses are taken during the first two years as a community college student or at a local college with the credits accepted by the University of Florida."
PMC4999232,The difference between P(θ = 1) and θ constitutes the prediction error (PE). ,False,False,False,"If a new percept was reported at the preceding trial, pistability is set to piinit produce a weighted bimodal distribution P(theta), which is in a next step transformed by a unit-sigmoid function determined by parameter zeta and used to predict the perceptual outcome theta. The difference between P(θ = 1) and θ constitutes the prediction error (PE).  (B)"
PMC5597179,"In addition, MIMIC modelling is suitable to validate a construct via reflective modelling [57].

",False,False,False,"We opted for this technique because MIMIC models can estimate the effect of indicators on latent variables when the direct effects of continuous variables on the latent variables are also included. In addition, MIMIC modelling is suitable to validate a construct via reflective modelling [57].

"
PMC5653292,"In the activation condition, subjects had to decide whether the horizontal line was transected left or right from the middle or whether the vertical line crossed the horizontal line on the left or right side. ",False,False,False,"In version A, we used horizontal lines with or without a transection mark as control stimuli (Fig 1C left and middle) and subjects had to decide whether the transection mark was present or not (irrespective of the position of that mark). In the activation condition, subjects had to decide whether the horizontal line was transected left or right from the middle or whether the vertical line crossed the horizontal line on the left or right side.  For both conditions, subjects reported their decision with either their right index (""right side"" or ""transection mark is present"") or middle finger (""left side"" or ""no transection mark"")."
PMC7150319,"Because of their low prevalence, neither virus is included in the list of agents for which testing is recommended on a regular basis by FELASA [145].
",False,False,False,"Seropositivity to these viruses was not reported in a recent survey conducted in the USA, and other publications also indicate that these viruses do not presently play a significant role in laboratory mice. Because of their low prevalence, neither virus is included in the list of agents for which testing is recommended on a regular basis by FELASA [145].
"
PMC3515609,This last questionnaire was aimed at investigating whether specific behavioural changes/symptoms in MS are associated with eventual DM changes. ,False,False,False,"The DEX was used for quantifying behavioral disturbances commonly associated with executive impairment and has already been used in MS studies. This last questionnaire was aimed at investigating whether specific behavioural changes/symptoms in MS are associated with eventual DM changes.  The 20 items of the DEX encompass broad areas of likely changes (impulsivity, apathy, desinhibition, intentionality, etc.)."
PMC3402403,"Zanzibar has been regularly affected by cholera; the first cases in recent times were detected in 1978 [36], [37]. ",False,False,False,"The archipelago is located ~60 km off the coast of mainland Tanzania and consists of two major islands:Unguja in the south and Pemba in the north:and several islets; it can be reached from the coast by ferry or air within 20 minutes to 2 hours. Zanzibar has been regularly affected by cholera; the first cases in recent times were detected in 1978 [36], [37]. "
PMC3187606,Vicriviroc is another CCR5 inhibitor by Schering Plough currently in phase III clinical trials that binds a similar transmembrane pocket as maraviroc. ,False,False,False,Vicriviroc is another CCR5 inhibitor by Schering Plough currently in phase III clinical trials that binds a similar transmembrane pocket as maraviroc.  Preliminary results from the vicriviroc clinical trials indicate a reduction in viral load in patients taking vicriviroc in combination therapy.
PMC4718669,Some subjects were measured more than once so that the total numbers of records were 237. ,False,False,False,"The subjects in this study were 184 individuals, measured singly, who had participated in various experiments within the laboratory between 2009 and 2013. Some subjects were measured more than once so that the total numbers of records were 237.  As part of the laboratory protocol, eyes-closed measurements were collected at the beginning of each experiment before testing."
PMC3747095,"Moreover, it was found that the production of ROS and RNS induced by ischemia/reperfusion is attenuated in C-C chemokine receptor type 2 (CCR2)-KO mice [37], supporting the premise that MCP-1/CCR2 signals contribute to oxidative stress. ",False,False,False,"MCP-1 has been demonstrated to be responsible for the production of ROS in cardiomyocytes. Moreover, it was found that the production of ROS and RNS induced by ischemia/reperfusion is attenuated in C-C chemokine receptor type 2 (CCR2)-KO mice [37], supporting the premise that MCP-1/CCR2 signals contribute to oxidative stress.  M-CSF-stimulated CD11c expression in BMM was reduced by inhibition of PLCgamma2, Akt, and ERK, whereas the absence of MCP-1 abolished this reduction, suggesting that the ability of MCP-1 to induce CD11c expression is via activation of PLCgamma2, Akt, and ERK in BMM."
PMC4484448,"The motility, angiogenesis and metastasis-stimulating factor Autotaxin (ENPP2) [27], was 65-fold enriched in SK-N-BE2. ",False,False,False,"L1 cell adhesion molecule (L1CAM) was the fourth most abundant protein in SK-N-BE2 (72-fold highly abundant compared to SH-SY5Y) and is known to be an indicator for developing neuronal cells in more mature stages of neuroblastoma. The motility, angiogenesis and metastasis-stimulating factor Autotaxin (ENPP2) [27], was 65-fold enriched in SK-N-BE2.  Similarly, dopa decarboxylase (DDC) was 28-fold highly abundant in SK-N-BE2."
PMC4744017,"Specifically, the alignment minimized the sum of the squared differences between the center of the AOIs for each face and the average centers of the AOIs across all 96 faces. ",False,False,False,"This reference frame was defined by the internal facial features. Specifically, the alignment minimized the sum of the squared differences between the center of the AOIs for each face and the average centers of the AOIs across all 96 faces.  Within this common reference frame, fixations were then plotted as Gaussian densities with a mean of 0 and a standard deviation of 0.3  of visual angle in both the x and y dimensions."
PMC3669023,"Height, weight and waist circumference were measured. ",False,False,False,"The participants were examined between 8:00 AM and 12:30 PM after an overnight fasting. Height, weight and waist circumference were measured.  After 7 min. of rest, blood pressure was measured three times in the horizontal position (2 min. intervals in between) using an automatic blood pressure device (OMRON M6 Comfort HEM-7000-E)."
PMC3536813,"Children were excluded from conditions due to excessive head motion (>5 mm), opting-out, or experimenter error. ",False,False,False,"Twenty-seven typically developing children (ages 4.3 to 10.8 y, mean age = 7.1 y, SD = 1.6, 16 female) and 20 adults (ages 18.9 to 25.4 y, mean age = 20.7 y, SD = 1.7, 13 female) successfully participated in one or more of the experimental conditions (26 children and 20 adults in the natural viewing fMRI paradigm, 23 children and 20 adults in the traditional fMRI paradigm, and 19 children in the behavioral standardized testing). Children were excluded from conditions due to excessive head motion (>5 mm), opting-out, or experimenter error.  The mean motion deviations for the remaining children (after online motion correction) were 0.39 mm translation (sigma = 0.37) and 0.36 degrees rotation (sigma = 0.24) in the natural viewing paradigm and 1.26 mm translation (sigma = 1.33) and 1.5 degrees rotation (sigma = 1.38) in the traditional paradigm."
PMC4162545,Within an agreed space of time (typically within 1 week) falls services contact the patient and arrange a home visit to assess clinical and social needs and to arrange ongoing community based support [26]. ,False,False,False,In practice such a pathway requires a community-based falls service to accept direct referral of older people who fall by paramedics at the scene of their fall. Within an agreed space of time (typically within 1 week) falls services contact the patient and arrange a home visit to assess clinical and social needs and to arrange ongoing community based support [26].  The chief investigator invited all eligible paramedics to participate in SAFER 1 using local media to support recruitment.
PMC5739347,"After obtaining informed consent, patients’ eligibility was confirmed by analyzing their medical records for the inclusion and exclusion criteria. ",False,False,False,"We therefore chose this time point to attain the cross-sectional information in this study. After obtaining informed consent, patients’ eligibility was confirmed by analyzing their medical records for the inclusion and exclusion criteria.  Participants were included if they (1) were 18 to 70 years old; (2) had a diagnosis of coronary heart disease; (3) underwent PCI one year ago; (4) accepted participation in this study; and (5) were able to speak, read, and write Chinese."
PMC3561110,"In each of the systems mentioned, only one aspect of the organizations is considered (e.g., quality in ISO 9000, environmental protection in ISO 14000 or safety and health in OHSAS 18000). ",False,False,False,"The main objective in implementation of the requirements for such management systems is to ensure that safety, health and environmental issues are being addressed in organizations' strategies. In each of the systems mentioned, only one aspect of the organizations is considered (e.g., quality in ISO 9000, environmental protection in ISO 14000 or safety and health in OHSAS 18000).  On the one hand the role of such management systems in administrating activities due to organizations' policies and strategies is unquestionable, but on the other hand multiplicity of systems can cause difficulty and confusion of organizations, duplication, resource waste, policies and goals conflicts."
PMC5273844,"It is this knowledge gap the project intends to bridge.

",False,False,False,"However, no scientific evaluations have been made of the impact of a collaborative effort between child health services and social services in intensified postnatal home visiting, on the health and development of children and on the health, parental self-efficacy and social participation of parents. It is this knowledge gap the project intends to bridge.

"
PMC7548573,PURPOSE: Robotic lobectomy has been associated with a median length of stay of 4 days. ,False,False,False," PURPOSE: PURPOSE: Robotic lobectomy has been associated with a median length of stay of 4 days.  We hypothesized that with a standard Enhanced Recovery After Surgery (ERAS) protocol, robotic lobectomies could be discharged as early as post-operative day 1."
PMC4892500,"These two Salmonella serotypes, Cubana (Genbank accession APAG0000000) and Kentucky (Genbank accession AOYZ00000000) had previously been shown to be close relatives to S. Tennessee [39], and hence served as outgroups in this study.

",False,False,False,"Our taxon sampling also included one S. Kentucky and one S. Cubana genome (Table 1), which were sequenced using Roche 454 GS Titanium and Illumina MiseqTM chemistries, respectively. These two Salmonella serotypes, Cubana (Genbank accession APAG0000000) and Kentucky (Genbank accession AOYZ00000000) had previously been shown to be close relatives to S. Tennessee [39], and hence served as outgroups in this study.

"
PMC3437120,"In South Africa, the prevalence of smoking has dropped in the white community while it has increased among Coloreds, Indians and Blacks [3].
",False,False,False,"Internationally, there is an increased public awareness about the health risks of CS which is reflected in the declining rates of CSB in the developed countries, while in developing countries, the rates are increasing. In South Africa, the prevalence of smoking has dropped in the white community while it has increased among Coloreds, Indians and Blacks [3].
"
PMC4126730,This questionnaire included a seven factor structure with 19 items assessing behavior problems. ,False,False,False,"The Child Behavior Problems Questionnaire was generated by (a) evaluating the adolescents' circumstances after the Wenchuan earthquake and (b) revising the Youth Risk Behavior Survey Questionnaire. This questionnaire included a seven factor structure with 19 items assessing behavior problems.  The seven factor structure included conflict behaviors, sleep problems, suicidal ideation, dietary behaviors, drug addiction, networked behaviors and related negative behaviors."
PMC4643858,"On all the subscales, Index scores and GEC, the mean score is 50, and the average t-score range is 41-59. ",False,False,False,"A total Global Executive Composite (GEC) can be summed from all subscales. On all the subscales, Index scores and GEC, the mean score is 50, and the average t-score range is 41-59.  t-Scores at, or above, 65 on any of the scales or indices indicate clinically significant executive dysfunction."
PMC5983414,"It was therefore concluded that with respect to the validity of the interviews, the interviewer’s training, personality and capacity to listen in an empathetic way seemed more important than his/her gender. ",False,False,False,"During data collection, comparisons between the interviews conducted by the male and female researcher soon indicated that respondents offered their stories in as much detail and depth to the male as to the female interviewer. It was therefore concluded that with respect to the validity of the interviews, the interviewer’s training, personality and capacity to listen in an empathetic way seemed more important than his/her gender.  Similar conclusions regarding use of male interviewers have been documented in other gender based violence studies."
PMC6042701,"This measure was the first task in the computerized assessment battery, and children were instructed to respond to the presentation of stimuli on the screen by pressing a key (“Q” or “P”). ",False,False,False,"This measure was the first task in the computerized assessment battery, and children were instructed to respond to the presentation of stimuli on the screen by pressing a key (“Q” or “P”).  Stimuli took the form of either hearts or flowers, and they appeared in succession on opposite sides of the screen."
PMC7118005,"The serum CRP level was measured by enzyme immunometric assay using a commercial kit (Diagnostic Biochem Canada Co., Ontario, Canada). ",False,False,False,"Also, the coefficients of variation for the measurements were 1.4% for TG and cholesterol and 1.5% for LDL and HDL cholesterol. The serum CRP level was measured by enzyme immunometric assay using a commercial kit (Diagnostic Biochem Canada Co., Ontario, Canada).  The homeostatic model assessment for insulin resistance (HOMA-IR) and quantitative insulin sensitivity check index (QUICKI) were calculated by the following formulas:"
PMC4122196,(2) for m = 1 to n do. ,False,False,False,(2) for m = 1 to n do.  Put a ij (m+1) =  l=1 n(a il (m)   a lj (1)).
PMC4718728,"Your submission has been favorably evaluated by Janet Rossant (Senior editor and Reviewing editor) and two reviewers.
",False,False,False,"Thank you for submitting your work entitled ""Oviductal estrogen receptor alpha signaling prevents protease-mediated embryo death"" for peer review at eLife. Your submission has been favorably evaluated by Janet Rossant (Senior editor and Reviewing editor) and two reviewers.
"
PMC4956158,All variables were initially examined in univariate models. ,False,False,False,"Thereafter, factors associated with the presence of CRSWD were examined with the aid of a series of logistic regression analyses with independent variables (sex, age at the time of investigation, age at the onset of BD, duration of illness, living alone or not, educational background, being employed or not, type of BD diagnosis, presence or absence of family history of suicide or psychiatric disorders, MADRS score, YMRS score, and PSQI scores). All variables were initially examined in univariate models.  To control for confounding factors and to determine the main correlates, we then performed multivariate logistic regression analyses for all variables that showed significant correlations in univariate models."
PMC4390288,Both independent variables were between subjects. ,False,False,False,"Participants were randomly assigned to one of six conditions generated by crossing the level of Supervision [High Supervision (HS), Low Supervision (LS) and No Supervision (NS)] with the Presence of Others during the execution of the task: Isolated (I: N = 20, 20, 20) or accompanied by Familiar-Peers (FP: N = 24, 26, 23). Both independent variables were between subjects.  Based on Pascual-Ezama et al."
PMC6291126,We selected all ED presentations between 2006 and 2016. ,False,False,False,"We selected all ED presentations between 2006 and 2016.  Cases were excluded if the: a) type of visit was a planned return visit, pre-arranged admission or patient in transit (n = 314,857); b) patient was dead on arrival (n = 20,274); c) patient did not wait to be attended by a healthcare professional (n = 909,012); c) hospital was others than public acute hospitals (e.g. specialised hospital:women or children hospitals) (n = 1,505,268); or d) waiting time to treatment was greater than eight hours (n = 2,957)."
PMC4755572,This model is based on HTT and incorporates a limited number of noiseless memory representations. ,False,False,False,"This model is based on HTT and incorporates a limited number of noiseless memory representations.  According to this model, when the number of items (N) exceeds the capacity of memory (k), only a proportion (k/N) of items is represented in memory."
PMC4669173,All mice were housed in a temperature-controlled facility. ,False,False,False,"Acetated Ringer's solution (0.5 mL) was administered subcutaneously to all the animals 30 minutes and 24 h after ischemia. All mice were housed in a temperature-controlled facility.  Fast blood glucose levels were measured at the following time points: before the operation, 3 days post operation, 7 days post operation and 14 days post operation (S1 Fig)."
PMC4986939,"Indeed, if all the resources and capacity required (as estimated in our study) were to be made available in good time, the original 2025 target [57] could be achieved earlier. ",False,False,False,"IUCN Red List of Ecosystems: Although there is a stated aim to complete the global IUCN Red List of Ecosystems by 2025, including assessment of all terrestrial, freshwater, marine and subterranean ecosystems worldwide, for the purposes of alignment and comparability in our study, we regarded completion of the first global IUCN Red List of Ecosystems by 2020 as a pre-defined baseline. Indeed, if all the resources and capacity required (as estimated in our study) were to be made available in good time, the original 2025 target [57] could be achieved earlier.  We estimated the costs for reaching this endpoint based on the costs of managing and upscaling assessment processes that are underway and the predicted cost of establishing and managing an online database for a global IUCN Red List of Ecosystems and putting in place governance structures and training programmes."
PMC5386258,Logistic regression is easily implemented and interpreted. ,False,False,False,"Logistic parametric regression is the most commonly used algorithm for prediction in the SUD treatment outcomes field. Logistic regression is easily implemented and interpreted.  However, logistic regression assumptions are strong and, since the true data generating model is unknown, these assumptions are usually violated."
PMC4126730,"This project was approved by the Research Ethics Committee of Beijing Normal University and the local education authorities (i.e., County Departments of Education) as well as the participating school principals. ",False,False,False,"This project was approved by the Research Ethics Committee of Beijing Normal University and the local education authorities (i.e., County Departments of Education) as well as the participating school principals.  Written informed consent was obtained from school principals and classroom teachers."
PMC5542610,The TOPF is used to estimate an individual's level of intellectual functioning before the onset of injury or illness. ,False,False,False,"- Test of Premorbid Functioning (TOPF): The TOPF consists of a list of seventy written words, which must be read aloud and is marked according to pronunciation. The TOPF is used to estimate an individual's level of intellectual functioning before the onset of injury or illness.  Premorbid IQ can be calculated from the raw score, adjusted for sex and years of education."
PMC6353544,"First, paired t-tests evaluated mean score as a function of mode for participants that received both CATI and F2F modes. ",False,False,False,"We evaluated effect of data collection mode in several ways. First, paired t-tests evaluated mean score as a function of mode for participants that received both CATI and F2F modes.  At the population level, Kolmogorov-Smirnov tests compared distributional differences (mean, variance, skew and kurtosis) of indicator scores between modes."
PMC3712955,The pellet was then suspended in 2 ml 0.05 M Tris-HCl (pH 7.4) containing 0.5 M NaCl and 1 mg/ml lysozyme and frozen at −20°C overnight. ,False,False,False,"Cells from the different cultures were harvested by centrifugation at 4,000xg for 15 min. The pellet was then suspended in 2 ml 0.05 M Tris-HCl (pH 7.4) containing 0.5 M NaCl and 1 mg/ml lysozyme and frozen at −20°C overnight.  After thawing, the lysate was supplemented with 1 ml of 1 M MgCl2 and 600 microl of 1 mg/ml"
PMC3960144,"In both models, a land use intensity approach is used to relate the economic product with the respective area of industrial and commercial units. ",False,False,False,"Models 3 and 4 are characterized by using economic output or product P of regions as the driver of development of industrial and commercial areas. In both models, a land use intensity approach is used to relate the economic product with the respective area of industrial and commercial units.  In model 3, the land use intensity LUI is computed for the year t1 and measured as economic output per hectare of industrial and commercial land (eq. 6)."
PMC3603876,"When animals were to be sacrificed during the dark phase, they were taken out of the room in a lightproof box and were not exposed to light until less than a minute before sacrifice.

",False,False,False,"All injections during the dark phase (ZT12-ZT0) were performed under dim red light. When animals were to be sacrificed during the dark phase, they were taken out of the room in a lightproof box and were not exposed to light until less than a minute before sacrifice.

"
PMC3187606,The gene is translated as a full length gp160 precursor protein and undergoes secondary structure formation and glycosylation in the endoplasmic reticulum [10]. ,False,False,False,The envelope gene encodes a protein that measures 160 kDa when fully glycosylated and is divided into two regions: the surface unit gp120 and the transmembrane region gp41. The gene is translated as a full length gp160 precursor protein and undergoes secondary structure formation and glycosylation in the endoplasmic reticulum [10].  Gp160 monomers then oligomerize into trimers via noncovalent interactions between gp41 subunits.
PMC4847873,"At age 5;8, the proband underwent an occupational therapy evaluation that revealed severe fine motor deficits, especially in grasping and eye-hand coordination skills, qualifying him for services in this area, whereas his gross motor development was found to be within normal limits. ",False,False,False,"Language testing using Clinical Evaluation of Language Fundamentals-Preschool (CELF-P) showed an Auditory Comprehension standard score of 95 (37th percentile, within normal limits) and an Expressive Comprehension standard score of 50 (1st percentile, far below normal limits). At age 5;8, the proband underwent an occupational therapy evaluation that revealed severe fine motor deficits, especially in grasping and eye-hand coordination skills, qualifying him for services in this area, whereas his gross motor development was found to be within normal limits.  Upon entering school, the proband showed difficulty with reading and spelling."
PMC6411919,"Refined pathologic and immunologic diagnostic tools (e.g., C4d stain and detection of anti-HLA antibodies) indicate a critical role for B lymphocytes and donor-specific antibodies in the late immune response to allografts [15,16].",False,False,False,"As a result, the long-term outcomes after kidney transplantation have not substantially improved over 2 decades: approximately 4-5% of renal grafts are lost annually beyond the 1st year after transplantation, mainly because of late forms of immune-mediated injury (often referred to as chronic rejection). Refined pathologic and immunologic diagnostic tools (e.g., C4d stain and detection of anti-HLA antibodies) indicate a critical role for B lymphocytes and donor-specific antibodies in the late immune response to allografts [15,16]. However, at a time when the criteria for chronic antibody-mediated rejection are met, even aggressive immunosuppressive therapy does not substantially improve graft survival."
PMC6737803,"For maintaining uniformity in identification, the operational definition of locomotor disability as mentioned by the NSSO was used [4]. ",False,False,False,"For maintaining uniformity in identification, the operational definition of locomotor disability as mentioned by the NSSO was used [4].  According to the NSSO, a locomotor disabled person includes those with loss or absence or inactivity of whole or part of limb(s) due to amputation, paralysis, deformity, or dysfunction of joints affecting normal ability to move him/her or move objects; born disabled persons; and those with physical deformities in body (other than limbs), such as deformities of spine like hunch back, scoliosis etc., and persons with stiff neck of permanent nature would also be included."
PMC5291392,Data are shown as mean ± SEM. ,False,False,False,Data are shown as mean ± SEM.  One-way ANOVA was used to compare differences between groups.
PMC5391052,Participants provided written informed consent. ,False,False,False,"Approvals were obtained from the following state-level Indigenous ethics bodies to conduct research within Indigenous communities: Aboriginal Health and Medical Research Council of NSW (HREC-1079/15), the Menzies School of Health Research (HREC-2015-2360), the Aboriginal Health Council of Western Australia (HREC-622) and the Aboriginal Health Council of South Australia (HREC-04-15-604). Participants provided written informed consent.  This study was conducted in accordance with the tenets of the Declaration of Helsinki."
PMC6541987,"The membranes were blocked in saturation buffer (0.3% Tween, 5% low-fat milk in TBS) for 2 h at room temperature and next incubated overnight at 4°C with the primary antibody diluted in saturation buffer. ",False,False,False,"Proteins were separated on a 12% SDS-polyacrylamide gel and transferred on a PVDF membrane. The membranes were blocked in saturation buffer (0.3% Tween, 5% low-fat milk in TBS) for 2 h at room temperature and next incubated overnight at 4°C with the primary antibody diluted in saturation buffer.  The following primary antibodies were used: rabbit anti-UCP2 (1/500, BioLegend, France) and mouse anti-alpha-tubulin (1/2000, Sigma, France)."
PMC5597179,"Similar to the MGH-HPS, the Skin Picking Scale-Revised (SPS) was also modelled after the Y-BOCS [10]. ",False,False,False,"Similar to the MGH-HPS, the Skin Picking Scale-Revised (SPS) was also modelled after the Y-BOCS [10].  The SPS contains eight factors covering impairment and symptom severity."
PMC7098419,"To investigate vaginal epithelial cell proliferation by Ki-67 antigen expression, persistent estrus was induced in 42 randomly selected rats. ",False,False,False,"To investigate vaginal epithelial cell proliferation by Ki-67 antigen expression, persistent estrus was induced in 42 randomly selected rats.  These rats were randomly divided into 2 groups: group I (control, n=21), which received 0.1 mL of propylene glycol (vehicle) daily, and group II (experimental, n=21), which received 0.5 mg/kg or 0.125 mg/day of anastrozole diluted with 0.1 mL of propylene glycol."
PMC3621674,They were not affiliated with any of the data collection facilities. ,False,False,False,The two nurse counselors who conducted the observations were trained on the tool to ensure consistent administration. They were not affiliated with any of the data collection facilities. 
PMC3705362,"They are a remarkable species, not only for the beauty of their conical, colorful shells (Figure 1 and [1,2]) but, in particular, for the neurotoxic compounds they use in the killing of their prey and defending themselves from predators. ",False,False,False,"The marine predatory cone snails (genus Conus, family Conidae) comprise a large group of circa 800 different species, which are found predominantly in the West Atlantic, Caribbean, and Indo-Pacific tropical season or near coral reefs. They are a remarkable species, not only for the beauty of their conical, colorful shells (Figure 1 and [1,2]) but, in particular, for the neurotoxic compounds they use in the killing of their prey and defending themselves from predators.  These compounds, called conotoxins or conopeptides, are synthesized in the venom gland of the snails."
PMC5875871,"After mating, the queens developed DWV infections that were highly correlated among different body parts of each queen (head, thorax, abdomen, ovary, spermatheca, and sperm) and differed strongly between individual queens (DWV titers ranging from 0 to >1010) [31]. ",False,False,False,"These mating hives were placed in a mating station (Flakkebjerg, Denmark, 55  19' 31.278'' N 11  23' 28.6188'' E) surrounded by drone provider colonies that had not been treated against Varroa mites for the past three years and consequently furnished drones with relatively high DWV infections for the experimental queens to mate with. After mating, the queens developed DWV infections that were highly correlated among different body parts of each queen (head, thorax, abdomen, ovary, spermatheca, and sperm) and differed strongly between individual queens (DWV titers ranging from 0 to >1010) [31].  Three weeks after the onset of oviposition, one batch of 50 freshly laid eggs was collected from just constructed waxcomb into a micro-centrifuge tube from each of 25 reproductive queens."
